county,munic_type,municipality,system,vendor,equipment,equipment_acc
SAUK,TOWN,MERRIMAC,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,TOWN,PRAIRIE DU SAC,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,TOWN,REEDSBURG,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,TOWN,SPRING GREEN,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,TOWN,SUMPTER,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,TOWN,TROY,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,TOWN,WASHINGTON,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,TOWN,WESTFIELD,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,TOWN,WINFIELD,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,TOWN,WOODLAND,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,IRONTON,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,LAKE DELTON,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,LAVALLE,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,LIME RIDGE,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,LOGANVILLE,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,MERRIMAC,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,NORTH FREEDOM,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,PLAIN,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,PRAIRIE DU SAC,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,ROCK SPRINGS,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,SAUK CITY,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,SPRING GREEN,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAUK,VILLAGE,WEST BARABOO,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
SAWYER,CITY,HAYWARD,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,BASS LAKE,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,COUDERAY,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,DRAPER,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,EDGEWATER,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,HAYWARD,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,HUNTER,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,LENROOT,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,MEADOWBROOK,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,METEOR,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,OJIBWA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,RADISSON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,ROUND LAKE,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,SAND LAKE,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,SPIDER LAKE,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,WEIRGOR,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,TOWN,WINTER,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,VILLAGE,COUDERAY,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,VILLAGE,EXELAND,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,VILLAGE,RADISSON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SAWYER,VILLAGE,WINTER,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,CITY,SHAWANO,Optical Scan,Sequoia,Optech Insight,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,ALMON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,ANGELICA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,ANIWA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,BARTELME,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,BELLE PLAINE,Optical Scan,Command Central,Eagle,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,BIRNAMWOOD,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,FAIRBANKS,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,GERMANIA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,GRANT,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,GREEN VALLEY,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,HARTLAND,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,HERMAN,Optical Scan,Sequoia,Optech Insight,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,HUTCHINS,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,LESSOR,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,MAPLE GROVE,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,MORRIS,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,NAVARINO,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,PELLA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,RED SPRINGS,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,RICHMOND,Optical Scan,Command Central,Optech Eagle,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,SENECA,Optical Scan,Sequoia,Optech Insight,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,WASHINGTON,Optical Scan,Sequoia,Optech Insight,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,WAUKECHON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,WESCOTT,Optical Scan,Command Central,Optech Eagle,SEQ-AVC Edge II 5.0.24
SHAWANO,TOWN,WITTENBERG,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,VILLAGE,ANIWA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,VILLAGE,BONDUEL,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,VILLAGE,BOWLER,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,VILLAGE,CECIL,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,VILLAGE,ELAND,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,VILLAGE,GRESHAM,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,VILLAGE,MATTOON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,VILLAGE,TIGERTON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO,VILLAGE,WITTENBERG,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHAWANO/WAUPACA,CITY,MARION,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,CITY,PLYMOUTH,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,CITY,SHEBOYGAN,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,CITY,SHEBOYGAN FALLS,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,GREENBUSH,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,HERMAN,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,HOLLAND,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,LIMA,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,LYNDON,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,MITCHELL,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,MOSEL,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,PLYMOUTH,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,RHINE,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,RUSSELL,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,SCOTT,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,SHEBOYGAN,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,SHEBOYGAN FALLS,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,SHERMAN,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,TOWN,WILSON,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,VILLAGE,ADELL,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,VILLAGE,CASCADE,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,VILLAGE,CEDAR GROVE,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,VILLAGE,ELKHART LAKE,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,VILLAGE,GLENBEULAH,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,VILLAGE,HOWARDS GROVE,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,VILLAGE,KOHLER,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,VILLAGE,OOSTBURG,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,VILLAGE,RANDOM LAKE,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
SHEBOYGAN,VILLAGE,WALDO,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
ST. CROIX,CITY,GLENWOOD CITY,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,CITY,HUDSON,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,CITY,NEW RICHMOND,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,BALDWIN,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,CADY,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,CYLON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,EAU GALLE,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,EMERALD,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,ERIN PRAIRIE,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,FOREST,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,GLENWOOD,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,HAMMOND,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,HUDSON,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,KINNICKINNIC,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,PLEASANT VALLEY,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,RICHMOND,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,RUSH RIVER,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,SOMERSET,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,SPRINGFIELD,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,ST JOSEPH,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,STANTON,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,STAR PRAIRIE,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,TROY,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,TOWN,WARREN,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,VILLAGE,BALDWIN,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,VILLAGE,DEER PARK,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
ST. CROIX,VILLAGE,HAMMOND,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,VILLAGE,NORTH HUDSON,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,VILLAGE,ROBERTS,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,VILLAGE,SOMERSET,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,VILLAGE,STAR PRAIRIE,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX,VILLAGE,WILSON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
ST. CROIX,VILLAGE,WOODVILLE,Optical Scan,Premier,AccuVote-ES 2000,SEQ-AVC Edge II 5.0.24
ST. CROIX/PIERCE,CITY,RIVER FALLS,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
TAYLOR,CITY,MEDFORD,Optical Scan,ES&S,M100,ES&S iVotronic
TAYLOR,TOWN,AURORA,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,BROWNING,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,CHELSEA,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,CLEVELAND,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,DEER CREEK,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,FORD,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,GOODRICH,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,GREENWOOD,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,GROVER,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,HAMMEL,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,HOLWAY,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,JUMP RIVER,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,LITTLE BLACK,Optical Scan,ES&S,M100,ES&S iVotronic
TAYLOR,TOWN,MAPLEHURST,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,MCKINLEY,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,MEDFORD,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,MOLITOR,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,PERSHING,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,RIB LAKE,Optical Scan,ES&S,M100,ES&S iVotronic
TAYLOR,TOWN,ROOSEVELT,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,TAFT,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,TOWN,WESTBORO,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,VILLAGE,GILMAN,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,VILLAGE,LUBLIN,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,VILLAGE,RIB LAKE,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TAYLOR,VILLAGE,STETSONVILLE,Optical Scan,ES&S,150 Central Count,ES&S iVotronic
TREMPEALEAU,CITY,ARCADIA,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,CITY,BLAIR,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,CITY,GALESVILLE,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,CITY,INDEPENDENCE,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,CITY,OSSEO,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,CITY,WHITEHALL,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,ALBION,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,ARCADIA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,BURNSIDE,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,CALEDONIA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,CHIMNEY ROCK,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,DODGE,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,ETTRICK,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,GALE,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,HALE,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,LINCOLN,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,PIGEON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,PRESTON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,SUMNER,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,TREMPEALEAU,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,TOWN,UNITY,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,VILLAGE,ELEVA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,VILLAGE,ETTRICK,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,VILLAGE,PIGEON FALLS,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,VILLAGE,STRUM,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
TREMPEALEAU,VILLAGE,TREMPEALEAU,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
VERNON,CITY,HILLSBORO,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,CITY,VIROQUA,Optical Scan,ES&S,Eagle,SEQ-AVC Edge II 5.0.24
VERNON,CITY,WESTBY,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,BERGEN,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,CHRISTIANA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,CLINTON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,COON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,FOREST,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,FRANKLIN,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,GENOA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,GREENWOOD,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,HAMBURG,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,HARMONY,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,HILLSBORO,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,JEFFERSON,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,KICKAPOO,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,LIBERTY,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,STARK,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,STERLING,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,UNION,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,VIROQUA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,WEBSTER,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,WHEATLAND,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,TOWN,WHITESTOWN,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,VILLAGE,CHASEBURG,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,VILLAGE,COON VALLEY,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,VILLAGE,GENOA,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,VILLAGE,LA FARGE,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,VILLAGE,ONTARIO,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,VILLAGE,READSTOWN,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VERNON,VILLAGE,STODDARD,Paper Ballot,,,SEQ-AVC Edge II 5.0.24
VILAS,CITY,EAGLE RIVER,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,ARBOR VITAE,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,BOULDER JUNCTION,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,CLOVERLAND,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,CONOVER,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,LAC DU FLAMBEAU,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,LAND O'LAKES,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,LINCOLN,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,MANITOWISH WATERS,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,PHELPS,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,PLUM LAKE,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,PRESQUE ISLE,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,ST. GERMAIN,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,WASHINGTON,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
VILAS,TOWN,WINCHESTER,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,CITY,DELAVAN,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,CITY,ELKHORN,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,CITY,LAKE GENEVA,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,BLOOMFIELD,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,DARIEN,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,DELAVAN,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,EAST TROY,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,GENEVA,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,LA GRANGE,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,LAFAYETTE,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,LINN,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,LYONS,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,RICHMOND,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,SHARON,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,SPRING PRAIRIE,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,SUGAR CREEK,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,TROY,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,WALWORTH,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,TOWN,WHITEWATER,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,VILLAGE,DARIEN,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,VILLAGE,EAST TROY,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,VILLAGE,FONTANA,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
WALWORTH,VILLAGE,SHARON,Optical Scan,Premier,AccuVote-ES 2000,Premier AccuVote TSX
